selection_rank,eligible_position,private_row_index,anon_polygon_id,date,actual_hidden
2836,17368,44689,AOI-0067,2021-06-06,True
2837,776,3531,AOI-0002,2025-08-02,True
2838,204,1388,AOI-0001,2016-07-20,True
2839,5466,11808,AOI-0019,2025-06-15,True
2840,6234,14302,AOI-0028,2014-07-28,True
2841,17641,45561,AOI-0067,2025-06-26,True
2842,2038,5543,AOI-0010,2025-06-28,True
2843,9799,25921,AOI-0043,2025-10-15,True
2844,2964,6596,AOI-0013,2022-10-07,True
2845,10251,28022,AOI-0044,2019-09-16,True
2846,8773,23721,AOI-0032,2024-09-13,True
2847,16213,41139,AOI-0062,2022-05-25,True
2848,13355,36716,AOI-0058,2016-07-27,True
2849,1306,4780,AOI-0009,2025-09-16,True
2850,19695,53311,AOI-0074,2010-07-12,True
2851,11810,33511,AOI-0049,2025-07-29,True
2852,19195,51876,AOI-0073,2019-09-06,True
2853,18744,49536,AOI-0071,2025-05-25,True
2854,11027,31020,AOI-0046,2016-10-02,True
2855,1803,5308,AOI-0010,2021-09-17,True
2856,10411,28565,AOI-0044,2022-06-12,True
2857,5476,11833,AOI-0019,2025-07-10,True
2858,18734,49526,AOI-0071,2025-04-18,True
2859,3835,9256,AOI-0014,2021-05-25,True
2860,9909,26607,AOI-0044,2013-05-02,True
2861,8565,23196,AOI-0032,2022-06-06,True
2862,11714,33217,AOI-0048,2025-05-09,True
2863,13927,38649,AOI-0058,2025-08-12,True
2864,15450,40376,AOI-0061,2023-04-07,True
2865,3550,8492,AOI-0014,2017-08-21,True
2866,13916,38624,AOI-0058,2025-07-18,True
2867,858,3756,AOI-0003,2025-08-14,True
2868,9295,24941,AOI-0038,2025-04-25,True
2869,18523,48960,AOI-0068,2025-06-17,True
2870,12451,34213,AOI-0051,2021-10-02,True
2871,11326,32059,AOI-0046,2021-09-06,True
2872,19559,52884,AOI-0073,2024-07-11,True
2873,1983,5488,AOI-0010,2024-08-12,True
2874,8829,23866,AOI-0032,2025-07-07,True
2875,11001,30905,AOI-0046,2016-06-09,True
2876,15569,40495,AOI-0061,2024-08-12,True
2877,15314,40240,AOI-0061,2021-05-15,True
2878,18048,47459,AOI-0068,2018-06-07,True
2879,11521,32705,AOI-0046,2024-09-13,True
2880,15340,40266,AOI-0061,2021-07-24,True
2881,5848,12728,AOI-0023,2025-08-22,True
2882,18861,49770,AOI-0072,2025-09-30,True
2883,3087,6719,AOI-0013,2024-06-30,True
2884,13142,35455,AOI-0058,2010-08-13,True
2885,4732,10897,AOI-0017,2018-04-05,True
2886,9315,24991,AOI-0038,2025-06-14,True
2887,14413,39190,AOI-0059,2020-07-11,True
2888,5795,12615,AOI-0023,2025-05-01,True
2889,14888,39814,AOI-0061,2011-07-28,True
2890,6447,15486,AOI-0028,2020-04-25,True
2891,7534,19615,AOI-0031,2021-07-16,True
2892,10184,27823,AOI-0044,2018-09-30,True
2893,18879,49887,AOI-0073,2010-06-26,True
2894,19410,52454,AOI-0073,2022-07-07,True
2895,16473,41399,AOI-0062,2025-08-17,True
2896,15868,40794,AOI-0062,2016-10-25,True
2897,19865,54770,AOI-0074,2017-06-10,True
2898,4486,10651,AOI-0017,2012-07-27,True
2899,15063,39989,AOI-0061,2017-07-02,True
2900,4147,10076,AOI-0014,2025-04-23,True
2901,7553,19660,AOI-0031,2021-08-30,True
2902,15011,39937,AOI-0061,2015-09-29,True
2903,11701,33185,AOI-0048,2025-04-07,True
2904,5453,11776,AOI-0019,2025-05-14,True
2905,15661,40587,AOI-0061,2025-08-29,True
2906,19920,55016,AOI-0074,2018-07-13,True
2907,16292,41218,AOI-0062,2023-06-18,True
2908,19176,51821,AOI-0073,2019-07-13,True
2909,7424,19357,AOI-0031,2020-06-01,True
2910,7457,19424,AOI-0031,2020-08-07,True
2911,19515,52767,AOI-0073,2023-10-15,True
2912,15469,40395,AOI-0061,2023-06-21,True
2913,10446,28670,AOI-0044,2022-09-25,True
2914,14948,39874,AOI-0061,2013-09-14,True
2915,12957,35155,AOI-0055,2025-07-05,True
2916,5825,12689,AOI-0023,2025-07-14,True
2917,11416,32408,AOI-0046,2023-06-21,True
2918,13971,38748,AOI-0059,2010-08-28,True
2919,5575,12066,AOI-0020,2025-07-30,True
2920,20422,56500,AOI-0074,2025-07-06,True
2921,18437,48708,AOI-0068,2024-05-09,True
2922,5788,12601,AOI-0023,2025-04-17,True
2923,14489,39266,AOI-0059,2021-07-28,True
2924,7452,19414,AOI-0031,2020-07-28,True
2925,13126,35343,AOI-0058,2010-04-23,True
2926,13537,37420,AOI-0058,2019-09-30,True
2927,7362,19212,AOI-0031,2019-08-08,True
2928,4621,10786,AOI-0017,2016-04-07,True
2929,17254,44329,AOI-0067,2019-08-11,True
2930,19068,51400,AOI-0073,2017-07-18,True
2931,5963,13013,AOI-0025,2025-04-14,True
2932,4515,10680,AOI-0017,2013-07-12,True
2933,10362,28386,AOI-0044,2021-07-16,True
2934,14291,39068,AOI-0059,2018-07-18,True
2935,20319,56228,AOI-0074,2024-05-08,True
2936,14379,39156,AOI-0059,2019-10-24,True
2937,11154,31523,AOI-0046,2019-05-19,True
2938,11040,31061,AOI-0046,2017-04-13,True
2939,16365,41291,AOI-0062,2024-06-08,True
2940,10346,28326,AOI-0044,2021-05-17,True
2941,10032,27222,AOI-0044,2016-04-08,True
2942,16991,43238,AOI-0067,2014-07-16,True
2943,19552,52866,AOI-0073,2024-06-23,True
2944,13206,35880,AOI-0058,2012-08-12,True
2945,4794,10959,AOI-0017,2019-04-25,True
2946,18153,47819,AOI-0068,2020-04-02,True
2947,18142,47789,AOI-0068,2019-10-02,True
2948,10013,27120,AOI-0044,2015-07-28,True
2949,20522,56777,AOI-0075,2025-09-08,True
2950,8226,22229,AOI-0032,2017-09-12,True
2951,15311,40237,AOI-0061,2021-05-08,True
2952,8273,22444,AOI-0032,2018-09-14,True
2953,3411,7937,AOI-0014,2015-04-14,True
2954,12855,34870,AOI-0053,2025-09-14,True
2955,8507,23025,AOI-0032,2021-07-18,True
2956,14151,38928,AOI-0059,2015-08-29,True
2957,19445,52571,AOI-0073,2023-04-02,True
2958,17078,43662,AOI-0067,2016-07-14,True
2959,10081,27431,AOI-0044,2017-04-04,True
2960,13574,37540,AOI-0058,2020-06-29,True
2961,9456,25215,AOI-0040,2025-04-02,True
2962,13888,38531,AOI-0058,2025-04-16,True
2963,5826,12690,AOI-0023,2025-07-15,True
2964,18150,47812,AOI-0068,2019-10-25,True
2965,1567,5072,AOI-0010,2018-05-16,True
2966,18948,50510,AOI-0073,2013-06-10,True
2967,16694,41919,AOI-0065,2025-06-05,True
2968,10316,28228,AOI-0044,2020-09-09,True
2969,19346,52267,AOI-0073,2021-08-02,True
2970,2528,6160,AOI-0013,2017-04-11,True
2971,3524,8408,AOI-0014,2017-05-29,True
2972,10235,27988,AOI-0044,2019-08-13,True
2973,14313,39090,AOI-0059,2018-10-06,True
2974,17065,43598,AOI-0067,2016-05-11,True
2975,18522,48958,AOI-0068,2025-06-15,True
2976,18119,47733,AOI-0068,2019-08-07,True
2977,16509,41446,AOI-0063,2025-04-19,True
2978,11681,33121,AOI-0047,2025-09-03,True
2979,15672,40598,AOI-0061,2025-09-24,True
2980,12507,34269,AOI-0051,2022-08-28,True
2981,19503,52729,AOI-0073,2023-09-07,True
2982,8168,22013,AOI-0032,2016-09-09,True
2983,5740,12483,AOI-0022,2025-07-21,True
2984,262,1651,AOI-0001,2017-09-08,True
2985,3174,6806,AOI-0013,2025-07-08,True
2986,3997,9695,AOI-0014,2023-06-07,True
2987,3402,7893,AOI-0014,2014-09-30,True
2988,6641,16228,AOI-0028,2023-08-06,True
2989,8538,23107,AOI-0032,2021-10-08,True
2990,17783,46231,AOI-0068,2012-07-27,True
2991,2623,6255,AOI-0013,2018-08-13,True
2992,15748,40674,AOI-0062,2012-09-13,True
2993,13567,37516,AOI-0058,2020-06-05,True
2994,16536,41525,AOI-0063,2025-07-07,True
2995,14264,39041,AOI-0059,2018-04-07,True
2996,11838,33574,AOI-0049,2025-09-30,True
2997,17990,47249,AOI-0068,2017-06-10,True
2998,9393,25151,AOI-0039,2025-05-28,True
2999,7753,20180,AOI-0031,2024-05-03,True
3000,17402,44814,AOI-0067,2021-10-09,True
3001,85,559,AOI-0001,2012-08-12,True
3002,81,527,AOI-0001,2012-07-11,True
3003,13223,35998,AOI-0058,2013-05-09,True
3004,3128,6760,AOI-0013,2024-09-26,True
3005,17955,47115,AOI-0068,2016-08-28,True
3006,12639,34401,AOI-0051,2024-08-27,True
3007,13225,36029,AOI-0058,2013-06-09,True
3008,8765,23699,AOI-0032,2024-08-22,True
3009,4269,10375,AOI-0015,2025-07-18,True
3010,6618,16139,AOI-0028,2023-05-09,True
3011,3607,8671,AOI-0014,2018-07-18,True
3012,1709,5214,AOI-0010,2020-07-26,True
3013,8035,21325,AOI-0032,2013-07-22,True
3014,5965,13015,AOI-0025,2025-04-23,True
3015,5071,11236,AOI-0017,2022-07-24,True
3016,17575,45362,AOI-0067,2024-07-10,True
3017,2725,6357,AOI-0013,2019-10-17,True
3018,11138,31459,AOI-0046,2018-10-15,True
3019,6698,16431,AOI-0028,2024-07-27,True
3020,1712,5217,AOI-0010,2020-07-31,True
3021,16656,41806,AOI-0064,2025-09-13,True
3022,11995,33757,AOI-0051,2012-09-18,True
3023,13842,38402,AOI-0058,2024-07-09,True
3024,1530,5035,AOI-0010,2017-08-04,True
3025,10964,30725,AOI-0046,2015-07-12,True
3026,12152,33914,AOI-0051,2016-10-24,True
3027,14402,39179,AOI-0059,2020-06-05,True
3028,1928,5433,AOI-0010,2023-09-19,True
3029,6775,16687,AOI-0028,2025-09-08,True
3030,8569,23203,AOI-0032,2022-06-13,True
3031,5520,11909,AOI-0019,2025-09-24,True
3032,8638,23409,AOI-0032,2023-06-06,True
3033,11643,33041,AOI-0047,2025-06-15,True
3034,6284,14679,AOI-0028,2016-06-09,True
3035,691,3227,AOI-0001,2025-05-03,True
3036,10433,28627,AOI-0044,2022-08-13,True
3037,15558,40484,AOI-0061,2024-07-15,True
3038,7060,18070,AOI-0031,2014-05-23,True
3039,10347,28334,AOI-0044,2021-05-25,True
3040,2464,6096,AOI-0013,2015-08-20,True
3041,12607,34369,AOI-0051,2024-06-03,True
3042,11488,32609,AOI-0046,2024-06-09,True
3043,2888,6520,AOI-0013,2021-10-14,True
3044,9328,25022,AOI-0038,2025-07-15,True
3045,13994,38771,AOI-0059,2011-06-26,True
3046,1047,4298,AOI-0006,2025-08-09,True
3047,12477,34239,AOI-0051,2022-06-11,True
3048,11401,32355,AOI-0046,2023-04-29,True
3049,14570,39347,AOI-0059,2022-10-08,True
3050,6207,14041,AOI-0028,2013-06-10,True
3051,17485,45109,AOI-0067,2023-05-31,True
3052,7074,18125,AOI-0031,2014-07-17,True
3053,2183,5815,AOI-0012,2025-04-28,True
3054,2610,6242,AOI-0013,2018-06-15,True
3055,2617,6249,AOI-0013,2018-07-12,True
3056,15755,40681,AOI-0062,2013-04-23,True
3057,17878,46738,AOI-0068,2014-10-16,True
3058,2454,6086,AOI-0013,2015-07-12,True
3059,12021,33783,AOI-0051,2013-07-28,True
3060,698,3258,AOI-0001,2025-06-03,True
3061,966,4118,AOI-0005,2025-06-11,True
3062,20660,56953,AOI-0077,2025-08-22,True
3063,19313,52188,AOI-0073,2021-05-15,True
3064,19523,52796,AOI-0073,2024-04-14,True
3065,14499,39276,AOI-0059,2021-09-07,True
3066,12283,34045,AOI-0051,2019-05-31,True
3067,20501,56725,AOI-0075,2025-07-18,True
3068,19573,52916,AOI-0073,2024-08-12,True
3069,17080,43675,AOI-0067,2016-07-27,True
3070,10055,27318,AOI-0044,2016-07-13,True
3071,9735,25784,AOI-0043,2025-05-31,True
3072,11084,31216,AOI-0046,2017-09-15,True
3073,8279,22467,AOI-0032,2018-10-07,True
3074,17364,44668,AOI-0067,2021-05-16,True
3075,291,1772,AOI-0001,2018-06-08,True
3076,19718,53508,AOI-0074,2011-06-26,True
3077,11351,32179,AOI-0046,2022-06-05,True
3078,6400,15303,AOI-0028,2019-05-25,True
3079,8752,23671,AOI-0032,2024-07-25,True
3080,84,557,AOI-0001,2012-08-10,True
3081,9468,25249,AOI-0040,2025-05-06,True
3082,8745,23658,AOI-0032,2024-07-12,True
3083,18546,49018,AOI-0068,2025-08-14,True
3084,5772,12547,AOI-0022,2025-09-23,True
3085,16099,41025,AOI-0062,2020-09-07,True
3086,5775,12554,AOI-0022,2025-09-30,True
3087,3925,9499,AOI-0014,2022-06-24,True
3088,18489,48851,AOI-0068,2024-09-29,True
3089,8063,21502,AOI-0032,2014-06-16,True
3090,19805,54296,AOI-0074,2015-04-23,True
3091,3052,6684,AOI-0013,2023-10-19,True
3092,9351,25071,AOI-0038,2025-09-02,True
3093,13255,36197,AOI-0058,2014-04-25,True
3094,8708,23562,AOI-0032,2024-04-07,True
3095,5678,12310,AOI-0021,2025-08-30,True
3096,5468,11820,AOI-0019,2025-06-27,True
3097,7880,20488,AOI-0031,2025-08-06,True
3098,15592,40518,AOI-0061,2024-10-07,True
3099,17557,45300,AOI-0067,2024-05-09,True
3100,4660,10825,AOI-0017,2016-10-15,True
3101,20011,55347,AOI-0074,2020-04-09,True
3102,12179,33941,AOI-0051,2017-06-28,True
3103,9635,25544,AOI-0042,2025-05-04,True
3104,17410,44858,AOI-0067,2022-04-23,True
3105,5738,12479,AOI-0022,2025-07-17,True
3106,415,2234,AOI-0001,2020-07-14,True
3107,11975,33737,AOI-0051,2012-04-27,True
3108,908,3924,AOI-0004,2025-06-30,True
3109,8327,22604,AOI-0032,2019-07-23,True
3110,13536,37418,AOI-0058,2019-09-28,True
3111,10486,28805,AOI-0044,2023-07-09,True
